,State,County,Confirmed,Recovered,Deaths,Last_Update
1861,Georgia,McIntosh,0,0,0,2020-03-25T15:58:59.000Z
604,Georgia,Colquitt,2,0,0,2020-03-25T15:58:59.000Z
556,Georgia,Clayton,21,0,0,2020-03-25T15:58:59.000Z
588,Georgia,Coffee,2,0,0,2020-03-25T15:58:59.000Z
2978,Georgia,Washington,1,0,0,2020-03-25T15:58:59.000Z
581,Georgia,Cobb,90,0,2,2020-03-25T15:58:59.000Z
1368,Georgia,Jackson,0,0,0,2020-03-25T15:58:59.000Z
533,Georgia,Clarke,17,0,0,2020-03-25T15:58:59.000Z
568,Georgia,Clinch,1,0,0,2020-03-25T15:58:59.000Z
607,Georgia,Columbia,6,0,0,2020-03-25T15:58:59.000Z
541,Georgia,Clay,0,0,0,2020-03-25T15:58:59.000Z
2758,Georgia,Taliaferro,0,0,0,2020-03-25T15:58:59.000Z
801,Georgia,Dooly,0,0,0,2020-03-25T15:58:59.000Z
2947,Georgia,Walton,1,0,0,2020-03-25T15:58:59.000Z
995,Georgia,Fulton,191,0,2,2020-03-25T15:58:59.000Z
2817,Georgia,Toombs,0,0,0,2020-03-25T15:58:59.000Z
2820,Georgia,Towns,0,0,0,2020-03-25T15:58:59.000Z
1398,Georgia,Jeff Davis,0,0,0,2020-03-25T15:58:59.000Z
1156,Georgia,Hall,16,0,0,2020-03-25T15:58:59.000Z
959,Georgia,Franklin,0,0,0,2020-03-25T15:58:59.000Z
951,Georgia,Forsyth,8,0,0,2020-03-25T15:58:59.000Z
2828,Georgia,Treutlen,0,0,0,2020-03-25T15:58:59.000Z
937,Georgia,Floyd,12,0,1,2020-03-25T15:58:59.000Z
2834,Georgia,Troup,6,0,0,2020-03-25T15:58:59.000Z
1577,Georgia,Lamar,3,0,0,2020-03-25T15:58:59.000Z
915,Georgia,Fayette,12,0,1,2020-03-25T15:58:59.000Z
2842,Georgia,Turner,1,0,0,2020-03-25T15:58:59.000Z
908,Georgia,Fannin,1,0,0,2020-03-25T15:58:59.000Z
2847,Georgia,Twiggs,1,0,0,2020-03-25T15:58:59.000Z
1150,Georgia,Habersham,0,0,0,2020-03-25T15:58:59.000Z
1148,Georgia,Gwinnett,46,0,1,2020-03-25T15:58:59.000Z
2798,Georgia,Tift,4,0,0,2020-03-25T15:58:59.000Z
2792,Georgia,Thomas,0,0,0,2020-03-25T15:58:59.000Z
2756,Georgia,Talbot,0,0,0,2020-03-25T15:58:59.000Z
1113,Georgia,Greene,1,0,0,2020-03-25T15:58:59.000Z
1428,Georgia,Jenkins,0,0,0,2020-03-25T15:58:59.000Z
2768,Georgia,Tattnall,1,0,0,2020-03-25T15:58:59.000Z
2770,Georgia,Taylor,0,0,0,2020-03-25T15:58:59.000Z
2646,Georgia,Spalding,5,0,0,2020-03-25T15:58:59.000Z
1439,Georgia,Johnson,0,0,0,2020-03-25T15:58:59.000Z
897,Georgia,Evans,0,0,0,2020-03-25T15:58:59.000Z
2779,Georgia,Telfair,1,0,0,2020-03-25T15:58:59.000Z
1404,Georgia,Jefferson,0,0,0,2020-03-25T15:58:59.000Z
1064,Georgia,Gordon,8,0,0,2020-03-25T15:58:59.000Z
1452,Georgia,Jones,0,0,0,2020-03-25T15:58:59.000Z
2783,Georgia,Terrell,3,0,0,2020-03-25T15:58:59.000Z
1055,Georgia,Glynn,5,0,0,2020-03-25T15:58:59.000Z
1050,Georgia,Glascock,0,0,0,2020-03-25T15:58:59.000Z
1044,Georgia,Gilmer,0,0,0,2020-03-25T15:58:59.000Z
1068,Georgia,Grady,0,0,0,2020-03-25T15:58:59.000Z
1591,Georgia,Lanier,0,0,0,2020-03-25T15:58:59.000Z
2859,Georgia,Unassigned,77,0,23,2020-03-25T15:58:59.000Z
875,Georgia,Emanuel,0,0,0,2020-03-25T15:58:59.000Z
739,Georgia,DeKalb,107,0,0,2020-03-25T15:58:59.000Z
730,Georgia,Dawson,1,0,0,2020-03-25T15:58:59.000Z
1713,Georgia,Long,0,0,0,2020-03-25T15:58:59.000Z
1726,Georgia,Lowndes,11,0,0,2020-03-25T15:58:59.000Z
1732,Georgia,Lumpkin,3,0,0,2020-03-25T15:58:59.000Z
2544,Georgia,Schley,0,0,0,2020-03-25T15:58:59.000Z
701,Georgia,Dade,0,0,0,2020-03-25T15:58:59.000Z
749,Georgia,Decatur,0,0,0,2020-03-25T15:58:59.000Z
1190,Georgia,Haralson,0,0,0,2020-03-25T15:58:59.000Z
1758,Georgia,Madison,1,0,0,2020-03-25T15:58:59.000Z
668,Georgia,Crisp,3,0,0,2020-03-25T15:58:59.000Z
656,Georgia,Crawford,0,0,0,2020-03-25T15:58:59.000Z
647,Georgia,Coweta,10,0,0,2020-03-25T15:58:59.000Z
2938,Georgia,Walker,0,0,0,2020-03-25T15:58:59.000Z
1795,Georgia,Marion,0,0,0,2020-03-25T15:58:59.000Z
627,Georgia,Cook,0,0,0,2020-03-25T15:58:59.000Z
1748,Georgia,Macon,1,0,0,2020-03-25T15:58:59.000Z
2953,Georgia,Ware,0,0,0,2020-03-25T15:58:59.000Z
2355,Georgia,Pulaski,1,0,0,2020-03-25T15:58:59.000Z
1666,Georgia,Lincoln,1,0,0,2020-03-25T15:58:59.000Z
1604,Georgia,Laurens,6,0,0,2020-03-25T15:58:59.000Z
862,Georgia,Elbert,0,0,0,2020-03-25T15:58:59.000Z
856,Georgia,Effingham,3,0,0,2020-03-25T15:58:59.000Z
844,Georgia,Echols,0,0,0,2020-03-25T15:58:59.000Z
1389,Georgia,Jasper,1,0,0,2020-03-25T15:58:59.000Z
837,Georgia,Early,5,0,1,2020-03-25T15:58:59.000Z
1627,Georgia,Lee,24,0,0,2020-03-25T15:58:59.000Z
2895,Georgia,Upson,0,0,0,2020-03-25T15:58:59.000Z
2573,Georgia,Seminole,2,0,0,2020-03-25T15:58:59.000Z
2877,Georgia,Union,0,0,0,2020-03-25T15:58:59.000Z
807,Georgia,Douglas,12,0,0,2020-03-25T15:58:59.000Z
805,Georgia,Dougherty,101,0,6,2020-03-25T15:58:59.000Z
1176,Georgia,Hancock,0,0,0,2020-03-25T15:58:59.000Z
793,Georgia,Dodge,0,0,0,2020-03-25T15:58:59.000Z
2566,Georgia,Screven,0,0,0,2020-03-25T15:58:59.000Z
1658,Georgia,Liberty,1,0,0,2020-03-25T15:58:59.000Z
2738,Georgia,Sumter,4,0,0,2020-03-25T15:58:59.000Z
1211,Georgia,Harris,1,0,0,2020-03-25T15:58:59.000Z
2303,Georgia,Polk,8,0,0,2020-03-25T15:58:59.000Z
1926,Georgia,Miller,1,0,0,2020-03-25T15:58:59.000Z
456,Georgia,Charlton,1,0,0,2020-03-25T15:58:59.000Z
3067,Georgia,Whitfield,2,0,0,2020-03-25T15:58:59.000Z
1300,Georgia,Houston,5,0,0,2020-03-25T15:58:59.000Z
126,Georgia,Banks,0,0,0,2020-03-25T15:58:59.000Z
459,Georgia,Chatham,7,0,0,2020-03-25T15:58:59.000Z
3126,Georgia,Worth,4,0,0,2020-03-25T15:58:59.000Z
2031,Georgia,Murray,0,0,0,2020-03-25T15:58:59.000Z
1980,Georgia,Montgomery,0,0,0,2020-03-25T15:58:59.000Z
120,Georgia,Baldwin,2,0,0,2020-03-25T15:58:59.000Z
461,Georgia,Chattahoochee,0,0,0,2020-03-25T15:58:59.000Z
462,Georgia,Chattooga,1,0,0,2020-03-25T15:58:59.000Z
2209,Georgia,Paulding,6,0,0,2020-03-25T15:58:59.000Z
117,Georgia,Baker,3,0,0,2020-03-25T15:58:59.000Z
114,Georgia,Bacon,0,0,0,2020-03-25T15:58:59.000Z
279,Georgia,Brooks,0,0,0,2020-03-25T15:58:59.000Z
2115,Georgia,Oconee,5,0,0,2020-03-25T15:58:59.000Z
174,Georgia,Ben Hill,1,0,0,2020-03-25T15:58:59.000Z
261,Georgia,Brantley,0,0,0,2020-03-25T15:58:59.000Z
138,Georgia,Barrow,2,0,0,2020-03-25T15:58:59.000Z
1960,Georgia,Monroe,3,0,0,2020-03-25T15:58:59.000Z
2387,Georgia,Randolph,1,0,0,2020-03-25T15:58:59.000Z
75,Georgia,Appling,0,0,0,2020-03-25T15:58:59.000Z
2121,Georgia,Oglethorpe,0,0,0,2020-03-25T15:58:59.000Z
1222,Georgia,Hart,0,0,0,2020-03-25T15:58:59.000Z
2216,Georgia,Peach,3,0,0,2020-03-25T15:58:59.000Z
144,Georgia,Bartow,76,0,1,2020-03-25T15:58:59.000Z
3078,Georgia,Wilkes,0,0,0,2020-03-25T15:58:59.000Z
2376,Georgia,Rabun,0,0,0,2020-03-25T15:58:59.000Z
350,Georgia,Calhoun,0,0,0,2020-03-25T15:58:59.000Z
379,Georgia,Candler,0,0,0,2020-03-25T15:58:59.000Z
2035,Georgia,Muscogee,4,0,0,2020-03-25T15:58:59.000Z
3077,Georgia,Wilcox,0,0,0,2020-03-25T15:58:59.000Z
1943,Georgia,Mitchell,4,0,0,2020-03-25T15:58:59.000Z
2706,Georgia,Stewart,0,0,0,2020-03-25T15:58:59.000Z
2374,Georgia,Quitman,0,0,0,2020-03-25T15:58:59.000Z
3033,Georgia,Webster,0,0,0,2020-03-25T15:58:59.000Z
3013,Georgia,Wayne,0,0,0,2020-03-25T15:58:59.000Z
431,Georgia,Catoosa,1,0,0,2020-03-25T15:58:59.000Z
3081,Georgia,Wilkinson,0,0,0,2020-03-25T15:58:59.000Z
2427,Georgia,Richmond,11,0,0,2020-03-25T15:58:59.000Z
2696,Georgia,Stephens,2,0,0,2020-03-25T15:58:59.000Z
2259,Georgia,Pickens,4,0,0,2020-03-25T15:58:59.000Z
2269,Georgia,Pike,0,0,0,2020-03-25T15:58:59.000Z
365,Georgia,Camden,1,0,0,2020-03-25T15:58:59.000Z
219,Georgia,Bleckley,0,0,0,2020-03-25T15:58:59.000Z
202,Georgia,Bibb,4,0,0,2020-03-25T15:58:59.000Z
100,Georgia,Atkinson,0,0,0,2020-03-25T15:58:59.000Z
394,Georgia,Carroll,26,0,0,2020-03-25T15:58:59.000Z
2007,Georgia,Morgan,1,0,0,2020-03-25T15:58:59.000Z
1249,Georgia,Henry,13,0,0,2020-03-25T15:58:59.000Z
2262,Georgia,Pierce,1,0,0,2020-03-25T15:58:59.000Z
296,Georgia,Bryan,2,0,0,2020-03-25T15:58:59.000Z
472,Georgia,Cherokee,30,0,0,2020-03-25T15:58:59.000Z
309,Georgia,Bulloch,0,0,0,2020-03-25T15:58:59.000Z
2073,Georgia,Newton,6,0,0,2020-03-25T15:58:59.000Z
2363,Georgia,Putnam,0,0,0,2020-03-25T15:58:59.000Z
196,Georgia,Berrien,0,0,0,2020-03-25T15:58:59.000Z
1906,Georgia,Meriwether,1,0,0,2020-03-25T15:58:59.000Z
2457,Georgia,Rockdale,8,0,0,2020-03-25T15:58:59.000Z
3061,Georgia,White,0,0,0,2020-03-25T15:58:59.000Z
333,Georgia,Butts,2,0,0,2020-03-25T15:58:59.000Z
1354,Georgia,Irwin,1,0,0,2020-03-25T15:58:59.000Z
1236,Georgia,Heard,1,0,0,2020-03-25T15:58:59.000Z
3056,Georgia,Wheeler,0,0,0,2020-03-25T15:58:59.000Z
313,Georgia,Burke,1,0,0,2020-03-25T15:58:59.000Z
1475,Hawaii,Kauai,1,0,0,2020-03-25T15:58:59.000Z
1230,Hawaii,Hawaii,2,0,0,2020-03-25T15:58:59.000Z
2860,Hawaii,Unassigned,21,0,0,2020-03-25T15:58:59.000Z
1465,Hawaii,Kalawao,0,0,0,2020-03-25T15:58:59.000Z
1842,Hawaii,Maui,9,0,0,2020-03-25T15:58:59.000Z
1287,Hawaii,Honolulu,58,0,1,2020-03-25T15:58:59.000Z
212,Idaho,Blaine,40,0,0,2020-03-25T15:58:59.000Z
2613,Idaho,Shoshone,0,0,0,2020-03-25T15:58:59.000Z
388,Idaho,Caribou,0,0,0,2020-03-25T15:58:59.000Z
426,Idaho,Cassia,1,0,0,2020-03-25T15:58:59.000Z
1538,Idaho,Kootenai,8,0,0,2020-03-25T15:58:59.000Z
988,Idaho,Fremont,0,0,0,2020-03-25T15:58:59.000Z
224,Idaho,Boise,0,0,0,2020-03-25T15:58:59.000Z
2848,Idaho,Twin Falls,1,0,0,2020-03-25T15:58:59.000Z
363,Idaho,Camas,0,0,0,2020-03-25T15:58:59.000Z
1759,Idaho,Madison,2,0,0,2020-03-25T15:58:59.000Z
175,Idaho,Benewah,0,0,0,2020-03-25T15:58:59.000Z
2186,Idaho,Owyhee,0,0,0,2020-03-25T15:58:59.000Z
2136,Idaho,Oneida,0,0,0,2020-03-25T15:58:59.000Z
874,Idaho,Elmore,0,0,0,2020-03-25T15:58:59.000Z
229,Idaho,Bonner,0,0,0,2020-03-25T15:58:59.000Z
230,Idaho,Bonneville,0,0,0,2020-03-25T15:58:59.000Z
245,Idaho,Boundary,0,0,0,2020-03-25T15:58:59.000Z
1598,Idaho,Latah,0,0,0,2020-03-25T15:58:59.000Z
960,Idaho,Franklin,0,0,0,2020-03-25T15:58:59.000Z
208,Idaho,Bingham,2,0,0,2020-03-25T15:58:59.000Z
2334,Idaho,Power,0,0,0,2020-03-25T15:58:59.000Z
381,Idaho,Canyon,5,0,0,2020-03-25T15:58:59.000Z
155,Idaho,Bear Lake,0,0,0,2020-03-25T15:58:59.000Z
1639,Idaho,Lemhi,0,0,0,2020-03-25T15:58:59.000Z
1431,Idaho,Jerome,0,0,0,2020-03-25T15:58:59.000Z
1937,Idaho,Minidoka,0,0,0,2020-03-25T15:58:59.000Z
2979,Idaho,Washington,0,0,0,2020-03-25T15:58:59.000Z
1336,Idaho,Idaho,0,0,0,2020-03-25T15:58:59.000Z
2786,Idaho,Teton,2,0,0,2020-03-25T15:58:59.000Z
1063,Idaho,Gooding,0,0,0,2020-03-25T15:58:59.000Z
331,Idaho,Butte,0,0,0,2020-03-25T15:58:59.000Z
3,Idaho,Ada,24,0,0,2020-03-25T15:58:59.000Z
560,Idaho,Clearwater,0,0,0,2020-03-25T15:58:59.000Z
2078,Idaho,Nez Perce,1,0,0,2020-03-25T15:58:59.000Z
695,Idaho,Custer,0,0,0,2020-03-25T15:58:59.000Z
1405,Idaho,Jefferson,2,0,0,2020-03-25T15:58:59.000Z
2214,Idaho,Payette,0,0,0,2020-03-25T15:58:59.000Z
1647,Idaho,Lewis,0,0,0,2020-03-25T15:58:59.000Z
1667,Idaho,Lincoln,0,0,0,2020-03-25T15:58:59.000Z
521,Idaho,Clark,0,0,0,2020-03-25T15:58:59.000Z
2902,Idaho,Valley,1,0,0,2020-03-25T15:58:59.000Z
9,Idaho,Adams,0,0,0,2020-03-25T15:58:59.000Z
1029,Idaho,Gem,0,0,0,2020-03-25T15:58:59.000Z
128,Idaho,Bannock,2,0,0,2020-03-25T15:58:59.000Z
1705,Illinois,Logan,0,0,0,2020-03-25T15:58:59.000Z
232,Illinois,Boone,0,0,0,2020-03-25T15:58:59.000Z
228,Illinois,Bond,0,0,0,2020-03-25T15:58:59.000Z
737,Illinois,De Witt,0,0,0,2020-03-25T15:58:59.000Z
657,Illinois,Crawford,0,0,0,2020-03-25T15:58:59.000Z
2356,Illinois,Pulaski,0,0,0,2020-03-25T15:58:59.000Z
740,Illinois,DeKalb,1,0,0,2020-03-25T15:58:59.000Z
34,Illinois,Alexander,0,0,0,2020-03-25T15:58:59.000Z
1194,Illinois,Hardin,0,0,0,2020-03-25T15:58:59.000Z
3083,Illinois,Will,28,0,1,2020-03-25T15:58:59.000Z
2593,Illinois,Shelby,0,0,0,2020-03-25T15:58:59.000Z
2008,Illinois,Morgan,0,0,0,2020-03-25T15:58:59.000Z
1177,Illinois,Hancock,0,0,0,2020-03-25T15:58:59.000Z
1696,Illinois,Livingston,1,0,0,2020-03-25T15:58:59.000Z
1250,Illinois,Henry,0,0,0,2020-03-25T15:58:59.000Z
284,Illinois,Brown,0,0,0,2020-03-25T15:58:59.000Z
2878,Illinois,Union,0,0,0,2020-03-25T15:58:59.000Z
2420,Illinois,Richland,0,0,0,2020-03-25T15:58:59.000Z
2120,Illinois,Ogle,0,0,0,2020-03-25T15:58:59.000Z
857,Illinois,Effingham,0,0,0,2020-03-25T15:58:59.000Z
853,Illinois,Edwards,0,0,0,2020-03-25T15:58:59.000Z
1239,Illinois,Henderson,0,0,0,2020-03-25T15:58:59.000Z
1749,Illinois,Macon,0,0,0,2020-03-25T15:58:59.000Z
1753,Illinois,Macoupin,0,0,0,2020-03-25T15:58:59.000Z
351,Illinois,Calhoun,0,0,0,2020-03-25T15:58:59.000Z
2699,Illinois,Stephenson,1,0,0,2020-03-25T15:58:59.000Z
848,Illinois,Edgar,0,0,0,2020-03-25T15:58:59.000Z
1609,Illinois,Lawrence,0,0,0,2020-03-25T15:58:59.000Z
2026,Illinois,Moultrie,0,0,0,2020-03-25T15:58:59.000Z
2861,Illinois,Unassigned,0,0,4,2020-03-25T15:58:59.000Z
2927,Illinois,Wabash,0,0,0,2020-03-25T15:58:59.000Z
1390,Illinois,Jasper,0,0,0,2020-03-25T15:58:59.000Z
2317,Illinois,Pope,0,0,0,2020-03-25T15:58:59.000Z
1628,Illinois,Lee,0,0,0,2020-03-25T15:58:59.000Z
2915,Illinois,Vermilion,0,0,0,2020-03-25T15:58:59.000Z
820,Illinois,DuPage,103,0,0,2020-03-25T15:58:59.000Z
1760,Illinois,Madison,2,0,0,2020-03-25T15:58:59.000Z
2547,Illinois,Schuyler,0,0,0,2020-03-25T15:58:59.000Z
3066,Illinois,Whiteside,1,0,0,2020-03-25T15:58:59.000Z
808,Illinois,Douglas,0,0,0,2020-03-25T15:58:59.000Z
682,Illinois,Cumberland,1,0,0,2020-03-25T15:58:59.000Z
3062,Illinois,White,0,0,0,2020-03-25T15:58:59.000Z
3102,Illinois,Winnebago,5,0,0,2020-03-25T15:58:59.000Z
916,Illinois,Fayette,0,0,0,2020-03-25T15:58:59.000Z
2228,Illinois,Peoria,3,0,0,2020-03-25T15:58:59.000Z
1470,Illinois,Kane,24,0,0,2020-03-25T15:58:59.000Z
1859,Illinois,McHenry,14,0,0,2020-03-25T15:58:59.000Z
1855,Illinois,McDonough,0,0,0,2020-03-25T15:58:59.000Z
1472,Illinois,Kankakee,4,0,0,2020-03-25T15:58:59.000Z
1353,Illinois,Iroquois,0,0,0,2020-03-25T15:58:59.000Z
1483,Illinois,Kendall,4,0,0,2020-03-25T15:58:59.000Z
445,Illinois,Champaign,4,0,0,2020-03-25T15:58:59.000Z
569,Illinois,Clinton,3,0,0,2020-03-25T15:58:59.000Z
2454,Illinois,Rock Island,1,0,0,2020-03-25T15:58:59.000Z
2657,Illinois,St. Clair,7,0,0,2020-03-25T15:58:59.000Z
3118,Illinois,Woodford,3,0,0,2020-03-25T15:58:59.000Z
1838,Illinois,Massac,0,0,0,2020-03-25T15:58:59.000Z
1007,Illinois,Gallatin,0,0,0,2020-03-25T15:58:59.000Z
1832,Illinois,Mason,0,0,0,2020-03-25T15:58:59.000Z
1961,Illinois,Monroe,1,0,0,2020-03-25T15:58:59.000Z
996,Illinois,Fulton,0,0,0,2020-03-25T15:58:59.000Z
542,Illinois,Clay,0,0,0,2020-03-25T15:58:59.000Z
2388,Illinois,Randolph,0,0,0,2020-03-25T15:58:59.000Z
1867,Illinois,McLean,7,0,1,2020-03-25T15:58:59.000Z
2235,Illinois,Perry,0,0,0,2020-03-25T15:58:59.000Z
2364,Illinois,Putnam,0,0,0,2020-03-25T15:58:59.000Z
1898,Illinois,Mercer,0,0,0,2020-03-25T15:58:59.000Z
10,Illinois,Adams,1,0,0,2020-03-25T15:58:59.000Z
1406,Illinois,Jefferson,0,0,0,2020-03-25T15:58:59.000Z
1114,Illinois,Greene,0,0,0,2020-03-25T15:58:59.000Z
1137,Illinois,Grundy,1,0,0,2020-03-25T15:58:59.000Z
1891,Illinois,Menard,0,0,0,2020-03-25T15:58:59.000Z
505,Illinois,Christian,1,0,0,2020-03-25T15:58:59.000Z
1432,Illinois,Jersey,0,0,0,2020-03-25T15:58:59.000Z
2776,Illinois,Tazewell,0,0,0,2020-03-25T15:58:59.000Z
2256,Illinois,Piatt,0,0,0,2020-03-25T15:58:59.000Z
1437,Illinois,Jo Daviess,1,0,0,2020-03-25T15:58:59.000Z
1440,Illinois,Johnson,0,0,0,2020-03-25T15:58:59.000Z
2980,Illinois,Washington,1,0,0,2020-03-25T15:58:59.000Z
2270,Illinois,Pike,0,0,0,2020-03-25T15:58:59.000Z
522,Illinois,Clark,0,0,0,2020-03-25T15:58:59.000Z
2498,Illinois,Saline,0,0,0,2020-03-25T15:58:59.000Z
2686,Illinois,Stark,0,0,0,2020-03-25T15:58:59.000Z
1527,Illinois,Knox,0,0,0,2020-03-25T15:58:59.000Z
2555,Illinois,Scott,0,0,0,2020-03-25T15:58:59.000Z
946,Illinois,Ford,0,0,0,2020-03-25T15:58:59.000Z
961,Illinois,Franklin,0,0,0,2020-03-25T15:58:59.000Z
1565,Illinois,Lake,111,0,0,2020-03-25T15:58:59.000Z
1369,Illinois,Jackson,1,0,0,2020-03-25T15:58:59.000Z
1796,Illinois,Marion,0,0,0,2020-03-25T15:58:59.000Z
1981,Illinois,Montgomery,0,0,0,2020-03-25T15:58:59.000Z
3089,Illinois,Williamson,0,0,0,2020-03-25T15:58:59.000Z
3014,Illinois,Wayne,0,0,0,2020-03-25T15:58:59.000Z
1161,Illinois,Hamilton,0,0,0,2020-03-25T15:58:59.000Z
417,Illinois,Cass,0,0,0,2020-03-25T15:58:59.000Z
2955,Illinois,Warren,0,0,0,2020-03-25T15:58:59.000Z
595,Illinois,Coles,0,0,0,2020-03-25T15:58:59.000Z
1549,Illinois,LaSalle,3,0,0,2020-03-25T15:58:59.000Z
312,Illinois,Bureau,0,0,0,2020-03-25T15:58:59.000Z
628,Illinois,Cook,1194,0,9,2020-03-25T15:58:59.000Z
395,Illinois,Carroll,0,0,0,2020-03-25T15:58:59.000Z
1814,Illinois,Marshall,0,0,0,2020-03-25T15:58:59.000Z
2526,Illinois,Sangamon,5,0,1,2020-03-25T15:58:59.000Z
938,Indiana,Floyd,6,0,0,2020-03-25T15:58:59.000Z
1251,Indiana,Henry,0,0,0,2020-03-25T15:58:59.000Z
210,Indiana,Blackford,0,0,0,2020-03-25T15:58:59.000Z
1082,Indiana,Grant,3,0,0,2020-03-25T15:58:59.000Z
2084,Indiana,Noble,1,0,0,2020-03-25T15:58:59.000Z
2145,Indiana,Orange,0,0,0,2020-03-25T15:58:59.000Z
285,Indiana,Brown,1,0,0,2020-03-25T15:58:59.000Z
2122,Indiana,Ohio,1,0,0,2020-03-25T15:58:59.000Z
2594,Indiana,Shelby,1,0,0,2020-03-25T15:58:59.000Z
2755,Indiana,Switzerland,0,0,0,2020-03-25T15:58:59.000Z
2074,Indiana,Newton,0,0,0,2020-03-25T15:58:59.000Z
11,Indiana,Adams,1,0,0,2020-03-25T15:58:59.000Z
1566,Indiana,Lake,17,0,0,2020-03-25T15:58:59.000Z
1115,Indiana,Greene,1,0,0,2020-03-25T15:58:59.000Z
1178,Indiana,Hancock,8,0,1,2020-03-25T15:58:59.000Z
1407,Indiana,Jefferson,0,0,0,2020-03-25T15:58:59.000Z
917,Indiana,Fayette,3,0,0,2020-03-25T15:58:59.000Z
1326,Indiana,Huntington,0,0,0,2020-03-25T15:58:59.000Z
2365,Indiana,Putnam,1,0,0,2020-03-25T15:58:59.000Z
2556,Indiana,Scott,1,0,1,2020-03-25T15:58:59.000Z
2324,Indiana,Posey,0,0,0,2020-03-25T15:58:59.000Z
2648,Indiana,Spencer,0,0,0,2020-03-25T15:58:59.000Z
1429,Indiana,Jennings,2,0,0,2020-03-25T15:58:59.000Z
2879,Indiana,Union,0,0,0,2020-03-25T15:58:59.000Z
2271,Indiana,Pike,0,0,0,2020-03-25T15:58:59.000Z
865,Indiana,Elkhart,5,0,0,2020-03-25T15:58:59.000Z
2805,Indiana,Tipton,2,0,0,2020-03-25T15:58:59.000Z
2389,Indiana,Randolph,0,0,0,2020-03-25T15:58:59.000Z
1305,Indiana,Howard,6,0,1,2020-03-25T15:58:59.000Z
997,Indiana,Fulton,0,0,0,2020-03-25T15:58:59.000Z
2202,Indiana,Parke,0,0,0,2020-03-25T15:58:59.000Z
2804,Indiana,Tippecanoe,4,0,0,2020-03-25T15:58:59.000Z
1539,Indiana,Kosciusko,0,0,0,2020-03-25T15:58:59.000Z
1546,Indiana,LaGrange,0,0,0,2020-03-25T15:58:59.000Z
1548,Indiana,LaPorte,2,0,0,2020-03-25T15:58:59.000Z
181,Indiana,Benton,0,0,0,2020-03-25T15:58:59.000Z
962,Indiana,Franklin,7,0,0,2020-03-25T15:58:59.000Z
141,Indiana,Bartholomew,5,0,0,2020-03-25T15:58:59.000Z
1036,Indiana,Gibson,2,0,0,2020-03-25T15:58:59.000Z
1610,Indiana,Lawrence,1,0,0,2020-03-25T15:58:59.000Z
2701,Indiana,Steuben,0,0,0,2020-03-25T15:58:59.000Z
3068,Indiana,Whitley,0,0,0,2020-03-25T15:58:59.000Z
2183,Indiana,Owen,2,0,0,2020-03-25T15:58:59.000Z
2322,Indiana,Porter,1,0,0,2020-03-25T15:58:59.000Z
233,Indiana,Boone,4,0,0,2020-03-25T15:58:59.000Z
821,Indiana,Dubois,1,0,0,2020-03-25T15:58:59.000Z
1162,Indiana,Hamilton,30,0,0,2020-03-25T15:58:59.000Z
955,Indiana,Fountain,0,0,0,2020-03-25T15:58:59.000Z
1397,Indiana,Jay,0,0,0,2020-03-25T15:58:59.000Z
1528,Indiana,Knox,0,0,0,2020-03-25T15:58:59.000Z
3063,Indiana,White,0,0,0,2020-03-25T15:58:59.000Z
2236,Indiana,Perry,0,0,0,2020-03-25T15:58:59.000Z
1441,Indiana,Johnson,18,0,3,2020-03-25T15:58:59.000Z
1391,Indiana,Jasper,0,0,0,2020-03-25T15:58:59.000Z
1213,Indiana,Harrison,0,0,0,2020-03-25T15:58:59.000Z
3015,Indiana,Wayne,0,0,0,2020-03-25T15:58:59.000Z
741,Indiana,DeKalb,1,0,0,2020-03-25T15:58:59.000Z
2956,Indiana,Warren,0,0,0,2020-03-25T15:58:59.000Z
2357,Indiana,Pulaski,0,0,0,2020-03-25T15:58:59.000Z
1797,Indiana,Marion,161,0,6,2020-03-25T15:58:59.000Z
2437,Indiana,Ripley,6,0,0,2020-03-25T15:58:59.000Z
757,Indiana,Delaware,7,0,1,2020-03-25T15:58:59.000Z
570,Indiana,Clinton,0,0,0,2020-03-25T15:58:59.000Z
3042,Indiana,Wells,1,0,0,2020-03-25T15:58:59.000Z
396,Indiana,Carroll,0,0,0,2020-03-25T15:58:59.000Z
2917,Indiana,Vermillion,0,0,0,2020-03-25T15:58:59.000Z
2912,Indiana,Vanderburgh,1,0,0,2020-03-25T15:58:59.000Z
1962,Indiana,Monroe,3,0,0,2020-03-25T15:58:59.000Z
1826,Indiana,Martin,0,0,0,2020-03-25T15:58:59.000Z
723,Indiana,Daviess,0,0,0,2020-03-25T15:58:59.000Z
2723,Indiana,Sullivan,0,0,0,2020-03-25T15:58:59.000Z
1982,Indiana,Montgomery,1,0,0,2020-03-25T15:58:59.000Z
418,Indiana,Cass,0,0,0,2020-03-25T15:58:59.000Z
1815,Indiana,Marshall,0,0,0,2020-03-25T15:58:59.000Z
1244,Indiana,Hendricks,14,0,0,2020-03-25T15:58:59.000Z
543,Indiana,Clay,0,0,0,2020-03-25T15:58:59.000Z
2689,Indiana,Starke,2,0,0,2020-03-25T15:58:59.000Z
2968,Indiana,Warrick,1,0,0,2020-03-25T15:58:59.000Z
1370,Indiana,Jackson,1,0,0,2020-03-25T15:58:59.000Z
46,Indiana,Allen,7,0,1,2020-03-25T15:58:59.000Z
2981,Indiana,Washington,2,0,0,2020-03-25T15:58:59.000Z
